order_date,sku,product_name,quantity_sold,unit_price,unit_cost,revenue,cost,profit,region,channel,customer_segment
2026-02-02,SKU-004,Running Socks,9,28,13.44,252,120.96,131.04,South,Retail,Returning
2026-02-02,SKU-005,Smart Scale,7,34,18.02,238,126.14,111.86,North,Shopify,New
2026-02-02,SKU-006,Resistance Bands,5,12,6.96,60,34.8,25.2,West,Wholesale,Wholesale
2026-02-02,SKU-007,Meal Prep Container,17,18,8.64,306,146.88,159.12,West,Amazon,VIP
2026-02-02,SKU-008,Trail Mix Pack,5,24,12.72,120,63.6,56.4,Online,Amazon,Returning
2026-02-02,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,North,Shopify,Returning
2026-02-02,SKU-010,Foam Roller,7,36,17.28,252,120.96,131.04,North,Wholesale,VIP
2026-02-02,SKU-011,Sports Towel,8,14,7.42,112,59.36,52.64,North,Retail,Wholesale
2026-02-02,SKU-012,Electrolyte Pack,8,20,11.6,160,92.8,67.2,Online,Retail,VIP
2026-02-02,SKU-013,Knee Support,15,26,12.48,390,187.2,202.8,North,Retail,New
2026-02-02,SKU-014,Gym Gloves,14,32,16.96,448,237.44,210.56,West,Amazon,VIP
2026-02-02,SKU-015,Jump Rope,4,38,22.04,152,88.16,63.84,North,Shopify,Returning
2026-02-02,SKU-016,Massage Ball,5,16,7.68,80,38.4,41.6,South,Retail,Wholesale
2026-02-02,SKU-017,Compression Sleeve,12,22,11.66,264,139.92,124.08,North,Retail,Returning
2026-02-02,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,North,Retail,Returning
2026-02-02,SKU-019,Water Filter,15,34,16.32,510,244.8,265.2,South,Shopify,New
2026-02-02,SKU-020,Energy Gel,20,40,21.2,800,424.0,376.0,West,Wholesale,New
2026-02-03,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,South,Shopify,Returning
2026-02-03,SKU-003,Yoga Mat,4,22,12.76,88,51.04,36.96,Online,Retail,New
2026-02-03,SKU-004,Running Socks,7,28,13.44,196,94.08,101.92,East,Wholesale,VIP
2026-02-03,SKU-005,Smart Scale,9,34,18.02,306,162.18,143.82,East,Shopify,New
2026-02-03,SKU-006,Resistance Bands,5,12,6.96,60,34.8,25.2,Online,Shopify,New
2026-02-03,SKU-007,Meal Prep Container,11,18,8.64,198,95.04,102.96,South,Amazon,New
2026-02-03,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,East,Amazon,Returning
2026-02-03,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,North,Retail,Returning
2026-02-03,SKU-010,Foam Roller,3,36,17.28,108,51.84,56.16,South,Amazon,VIP
2026-02-03,SKU-011,Sports Towel,10,14,7.42,140,74.2,65.8,East,Amazon,VIP
2026-02-03,SKU-012,Electrolyte Pack,10,20,11.6,200,116.0,84.0,East,Amazon,New
2026-02-03,SKU-013,Knee Support,15,26,12.48,390,187.2,202.8,North,Amazon,New
2026-02-03,SKU-014,Gym Gloves,16,32,16.96,512,271.36,240.64,Online,Wholesale,Wholesale
2026-02-03,SKU-016,Massage Ball,13,16,7.68,208,99.84,108.16,East,Retail,VIP
2026-02-03,SKU-017,Compression Sleeve,7,22,11.66,154,81.62,72.38,South,Wholesale,New
2026-02-03,SKU-018,Training Cone,5,28,16.24,140,81.2,58.8,South,Wholesale,Wholesale
2026-02-03,SKU-019,Water Filter,17,34,16.32,578,277.44,300.56,North,Wholesale,Returning
2026-02-03,SKU-020,Energy Gel,10,40,21.2,400,212.0,188.0,Online,Shopify,New
2026-02-04,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,North,Wholesale,Returning
2026-02-04,SKU-002,Protein Bar Box,5,16,8.48,80,42.4,37.6,North,Retail,Returning
2026-02-04,SKU-003,Yoga Mat,5,22,12.76,110,63.8,46.2,South,Wholesale,Returning
2026-02-04,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,North,Amazon,New
2026-02-04,SKU-005,Smart Scale,12,34,18.02,408,216.24,191.76,Online,Amazon,Returning
2026-02-04,SKU-006,Resistance Bands,10,12,6.96,120,69.6,50.4,West,Amazon,New
2026-02-04,SKU-007,Meal Prep Container,11,18,8.64,198,95.04,102.96,North,Retail,Returning
2026-02-04,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,East,Wholesale,Returning
2026-02-04,SKU-009,Vitamin Organizer,3,30,17.4,90,52.2,37.8,West,Amazon,New
2026-02-04,SKU-010,Foam Roller,10,36,17.28,360,172.8,187.2,East,Retail,New
2026-02-04,SKU-011,Sports Towel,14,14,7.42,196,103.88,92.12,South,Wholesale,New
2026-02-04,SKU-012,Electrolyte Pack,8,20,11.6,160,92.8,67.2,North,Wholesale,New
2026-02-04,SKU-013,Knee Support,12,26,12.48,312,149.76,162.24,West,Wholesale,Returning
2026-02-04,SKU-014,Gym Gloves,16,32,16.96,512,271.36,240.64,South,Wholesale,VIP
2026-02-04,SKU-015,Jump Rope,3,38,22.04,114,66.12,47.88,East,Shopify,New
2026-02-04,SKU-016,Massage Ball,12,16,7.68,192,92.16,99.84,South,Retail,VIP
2026-02-04,SKU-017,Compression Sleeve,11,22,11.66,242,128.26,113.74,West,Wholesale,Returning
2026-02-04,SKU-018,Training Cone,7,28,16.24,196,113.68,82.32,West,Retail,Wholesale
2026-02-04,SKU-019,Water Filter,15,34,16.32,510,244.8,265.2,West,Wholesale,Returning
2026-02-04,SKU-020,Energy Gel,15,40,21.2,600,318.0,282.0,East,Amazon,Returning
2026-02-05,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,West,Shopify,New
2026-02-05,SKU-002,Protein Bar Box,1,16,8.48,16,8.48,7.52,East,Wholesale,Returning
2026-02-05,SKU-003,Yoga Mat,5,22,12.76,110,63.8,46.2,South,Amazon,Returning
2026-02-05,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,Online,Wholesale,Returning
2026-02-05,SKU-005,Smart Scale,7,34,18.02,238,126.14,111.86,South,Amazon,VIP
2026-02-05,SKU-006,Resistance Bands,13,12,6.96,156,90.48,65.52,West,Amazon,Returning
2026-02-05,SKU-007,Meal Prep Container,7,18,8.64,126,60.48,65.52,West,Amazon,Returning
2026-02-05,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,South,Wholesale,Returning
2026-02-05,SKU-009,Vitamin Organizer,1,30,17.4,30,17.4,12.6,West,Wholesale,VIP
2026-02-05,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,West,Retail,New
2026-02-05,SKU-012,Electrolyte Pack,9,20,11.6,180,104.4,75.6,Online,Shopify,New
2026-02-05,SKU-013,Knee Support,14,26,12.48,364,174.72,189.28,East,Retail,Returning
2026-02-05,SKU-014,Gym Gloves,18,32,16.96,576,305.28,270.72,South,Shopify,New
2026-02-05,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,North,Wholesale,Returning
2026-02-05,SKU-016,Massage Ball,8,16,7.68,128,61.44,66.56,West,Retail,Returning
2026-02-05,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,South,Amazon,Wholesale
2026-02-05,SKU-019,Water Filter,15,34,16.32,510,244.8,265.2,West,Amazon,VIP
2026-02-05,SKU-020,Energy Gel,21,40,21.2,840,445.2,394.8,East,Wholesale,Returning
2026-02-06,SKU-002,Protein Bar Box,5,16,8.48,80,42.4,37.6,South,Shopify,New
2026-02-06,SKU-004,Running Socks,10,28,13.44,280,134.4,145.6,East,Wholesale,New
2026-02-06,SKU-005,Smart Scale,10,34,18.02,340,180.2,159.8,East,Retail,Returning
2026-02-06,SKU-006,Resistance Bands,15,12,6.96,180,104.4,75.6,Online,Wholesale,Returning
2026-02-06,SKU-007,Meal Prep Container,12,18,8.64,216,103.68,112.32,North,Shopify,New
2026-02-06,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,Online,Retail,Returning
2026-02-06,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,Online,Retail,New
2026-02-06,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,North,Amazon,VIP
2026-02-06,SKU-011,Sports Towel,14,14,7.42,196,103.88,92.12,South,Wholesale,Returning
2026-02-06,SKU-012,Electrolyte Pack,10,20,11.6,200,116.0,84.0,South,Wholesale,Returning
2026-02-06,SKU-013,Knee Support,15,26,12.48,390,187.2,202.8,North,Shopify,Returning
2026-02-06,SKU-014,Gym Gloves,16,32,16.96,512,271.36,240.64,Online,Wholesale,New
2026-02-06,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,East,Wholesale,Returning
2026-02-06,SKU-016,Massage Ball,14,16,7.68,224,107.52,116.48,East,Shopify,Returning
2026-02-06,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,North,Shopify,New
2026-02-06,SKU-018,Training Cone,16,28,16.24,448,259.84,188.16,East,Amazon,Wholesale
2026-02-06,SKU-019,Water Filter,9,34,16.32,306,146.88,159.12,East,Wholesale,New
2026-02-06,SKU-020,Energy Gel,9,40,21.2,360,190.8,169.2,East,Wholesale,Returning
2026-02-07,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,West,Retail,Returning
2026-02-07,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,North,Shopify,Returning
2026-02-07,SKU-003,Yoga Mat,6,22,12.76,132,76.56,55.44,West,Wholesale,Returning
2026-02-07,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,West,Amazon,Returning
2026-02-07,SKU-005,Smart Scale,8,34,18.02,272,144.16,127.84,Online,Shopify,New
2026-02-07,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,West,Amazon,Returning
2026-02-07,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,North,Shopify,Returning
2026-02-07,SKU-009,Vitamin Organizer,4,30,17.4,120,69.6,50.4,East,Shopify,Returning
2026-02-07,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,Online,Wholesale,Wholesale
2026-02-07,SKU-011,Sports Towel,12,14,7.42,168,89.04,78.96,Online,Retail,Wholesale
2026-02-07,SKU-014,Gym Gloves,20,32,16.96,640,339.2,300.8,South,Shopify,Returning
2026-02-07,SKU-015,Jump Rope,6,38,22.04,228,132.24,95.76,South,Shopify,New
2026-02-07,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,Online,Shopify,Returning
2026-02-07,SKU-018,Training Cone,10,28,16.24,280,162.4,117.6,Online,Amazon,Returning
2026-02-07,SKU-019,Water Filter,21,34,16.32,714,342.72,371.28,Online,Shopify,Returning
2026-02-07,SKU-020,Energy Gel,12,40,21.2,480,254.4,225.6,Online,Retail,Returning
2026-02-08,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,South,Retail,Returning
2026-02-08,SKU-002,Protein Bar Box,5,16,8.48,80,42.4,37.6,North,Retail,VIP
2026-02-08,SKU-003,Yoga Mat,7,22,12.76,154,89.32,64.68,East,Amazon,New
2026-02-08,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,Online,Retail,Returning
2026-02-08,SKU-005,Smart Scale,6,34,18.02,204,108.12,95.88,East,Shopify,New
2026-02-08,SKU-008,Trail Mix Pack,7,24,12.72,168,89.04,78.96,East,Retail,Returning
2026-02-08,SKU-009,Vitamin Organizer,13,30,17.4,390,226.2,163.8,Online,Amazon,Returning
2026-02-08,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,Online,Shopify,Returning
2026-02-08,SKU-011,Sports Towel,10,14,7.42,140,74.2,65.8,East,Shopify,New
2026-02-08,SKU-012,Electrolyte Pack,17,20,11.6,340,197.2,142.8,Online,Wholesale,Returning
2026-02-08,SKU-013,Knee Support,29,26,12.48,754,361.92,392.08,West,Shopify,New
2026-02-08,SKU-014,Gym Gloves,17,32,16.96,544,288.32,255.68,Online,Shopify,Returning
2026-02-08,SKU-015,Jump Rope,6,38,22.04,228,132.24,95.76,North,Wholesale,New
2026-02-08,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,Online,Wholesale,Returning
2026-02-08,SKU-017,Compression Sleeve,17,22,11.66,374,198.22,175.78,East,Wholesale,New
2026-02-08,SKU-018,Training Cone,18,28,16.24,504,292.32,211.68,North,Shopify,Returning
2026-02-08,SKU-019,Water Filter,9,34,16.32,306,146.88,159.12,West,Amazon,Returning
2026-02-08,SKU-020,Energy Gel,16,40,21.2,640,339.2,300.8,South,Amazon,Returning
2026-02-09,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,East,Retail,New
2026-02-09,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,South,Retail,VIP
2026-02-09,SKU-003,Yoga Mat,6,22,12.76,132,76.56,55.44,Online,Amazon,Returning
2026-02-09,SKU-004,Running Socks,4,28,13.44,112,53.76,58.24,West,Retail,Wholesale
2026-02-09,SKU-005,Smart Scale,9,34,18.02,306,162.18,143.82,North,Wholesale,New
2026-02-09,SKU-006,Resistance Bands,7,12,6.96,84,48.72,35.28,South,Shopify,Returning
2026-02-09,SKU-007,Meal Prep Container,16,18,8.64,288,138.24,149.76,South,Amazon,New
2026-02-09,SKU-008,Trail Mix Pack,1,24,12.72,24,12.72,11.28,Online,Amazon,Returning
2026-02-09,SKU-009,Vitamin Organizer,6,30,17.4,180,104.4,75.6,South,Shopify,VIP
2026-02-09,SKU-010,Foam Roller,4,36,17.28,144,69.12,74.88,West,Retail,Returning
2026-02-09,SKU-012,Electrolyte Pack,13,20,11.6,260,150.8,109.2,Online,Retail,New
2026-02-09,SKU-013,Knee Support,20,26,12.48,520,249.6,270.4,Online,Shopify,New
2026-02-09,SKU-016,Massage Ball,9,16,7.68,144,69.12,74.88,South,Retail,Returning
2026-02-09,SKU-017,Compression Sleeve,5,22,11.66,110,58.3,51.7,Online,Wholesale,Returning
2026-02-09,SKU-019,Water Filter,16,34,16.32,544,261.12,282.88,South,Amazon,New
2026-02-09,SKU-020,Energy Gel,18,40,21.2,720,381.6,338.4,East,Shopify,Returning
2026-02-10,SKU-001,Hydration Bottle,4,10,4.8,40,19.2,20.8,North,Retail,New
2026-02-10,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,North,Wholesale,Returning
2026-02-10,SKU-003,Yoga Mat,5,22,12.76,110,63.8,46.2,East,Amazon,Returning
2026-02-10,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,West,Retail,Returning
2026-02-10,SKU-005,Smart Scale,9,34,18.02,306,162.18,143.82,North,Shopify,Wholesale
2026-02-10,SKU-006,Resistance Bands,9,12,6.96,108,62.64,45.36,East,Shopify,New
2026-02-10,SKU-009,Vitamin Organizer,5,30,17.4,150,87.0,63.0,Online,Amazon,New
2026-02-10,SKU-010,Foam Roller,11,36,17.28,396,190.08,205.92,East,Shopify,Returning
2026-02-10,SKU-011,Sports Towel,13,14,7.42,182,96.46,85.54,South,Amazon,Returning
2026-02-10,SKU-012,Electrolyte Pack,12,20,11.6,240,139.2,100.8,North,Retail,New
2026-02-10,SKU-013,Knee Support,17,26,12.48,442,212.16,229.84,Online,Wholesale,Returning
2026-02-10,SKU-014,Gym Gloves,15,32,16.96,480,254.4,225.6,East,Retail,Returning
2026-02-10,SKU-015,Jump Rope,7,38,22.04,266,154.28,111.72,North,Amazon,Wholesale
2026-02-10,SKU-016,Massage Ball,11,16,7.68,176,84.48,91.52,West,Retail,New
2026-02-10,SKU-017,Compression Sleeve,11,22,11.66,242,128.26,113.74,West,Retail,New
2026-02-10,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,Online,Shopify,New
2026-02-10,SKU-019,Water Filter,12,34,16.32,408,195.84,212.16,Online,Amazon,Returning
2026-02-10,SKU-020,Energy Gel,9,40,21.2,360,190.8,169.2,North,Amazon,New
2026-02-11,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,Online,Wholesale,VIP
2026-02-11,SKU-003,Yoga Mat,7,22,12.76,154,89.32,64.68,Online,Amazon,New
2026-02-11,SKU-004,Running Socks,9,28,13.44,252,120.96,131.04,North,Retail,Returning
2026-02-11,SKU-005,Smart Scale,4,34,18.02,136,72.08,63.92,West,Wholesale,New
2026-02-11,SKU-007,Meal Prep Container,11,18,8.64,198,95.04,102.96,East,Shopify,Returning
2026-02-11,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,East,Amazon,VIP
2026-02-11,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,East,Shopify,New
2026-02-11,SKU-010,Foam Roller,16,36,17.28,576,276.48,299.52,Online,Shopify,Returning
2026-02-11,SKU-011,Sports Towel,9,14,7.42,126,66.78,59.22,Online,Shopify,Returning
2026-02-11,SKU-012,Electrolyte Pack,11,20,11.6,220,127.6,92.4,Online,Retail,Wholesale
2026-02-11,SKU-013,Knee Support,17,26,12.48,442,212.16,229.84,North,Wholesale,Returning
2026-02-11,SKU-014,Gym Gloves,18,32,16.96,576,305.28,270.72,Online,Wholesale,Returning
2026-02-11,SKU-015,Jump Rope,2,38,22.04,76,44.08,31.92,North,Amazon,VIP
2026-02-11,SKU-016,Massage Ball,11,16,7.68,176,84.48,91.52,East,Wholesale,New
2026-02-11,SKU-017,Compression Sleeve,4,22,11.66,88,46.64,41.36,South,Amazon,VIP
2026-02-11,SKU-018,Training Cone,3,28,16.24,84,48.72,35.28,South,Retail,VIP
2026-02-11,SKU-019,Water Filter,11,34,16.32,374,179.52,194.48,Online,Shopify,VIP
2026-02-11,SKU-020,Energy Gel,10,40,21.2,400,212.0,188.0,Online,Shopify,New
2026-02-12,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,Online,Wholesale,New
2026-02-12,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,North,Retail,VIP
2026-02-12,SKU-003,Yoga Mat,12,22,12.76,264,153.12,110.88,Online,Retail,Returning
2026-02-12,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,Online,Wholesale,Returning
2026-02-12,SKU-005,Smart Scale,10,34,18.02,340,180.2,159.8,South,Retail,Returning
2026-02-12,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,East,Shopify,New
2026-02-12,SKU-007,Meal Prep Container,10,18,8.64,180,86.4,93.6,Online,Wholesale,New
2026-02-12,SKU-009,Vitamin Organizer,6,30,17.4,180,104.4,75.6,South,Amazon,New
2026-02-12,SKU-010,Foam Roller,9,36,17.28,324,155.52,168.48,North,Wholesale,Returning
2026-02-12,SKU-011,Sports Towel,9,14,7.42,126,66.78,59.22,North,Shopify,VIP
2026-02-12,SKU-013,Knee Support,16,26,12.48,416,199.68,216.32,North,Amazon,New
2026-02-12,SKU-014,Gym Gloves,17,32,16.96,544,288.32,255.68,South,Shopify,Returning
2026-02-12,SKU-015,Jump Rope,8,38,22.04,304,176.32,127.68,South,Wholesale,New
2026-02-12,SKU-016,Massage Ball,8,16,7.68,128,61.44,66.56,Online,Wholesale,Returning
2026-02-12,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,West,Shopify,Returning
2026-02-12,SKU-018,Training Cone,13,28,16.24,364,211.12,152.88,Online,Shopify,Returning
2026-02-12,SKU-019,Water Filter,12,34,16.32,408,195.84,212.16,North,Amazon,Returning
2026-02-13,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,North,Amazon,Returning
2026-02-13,SKU-002,Protein Bar Box,2,16,8.48,32,16.96,15.04,South,Retail,New
2026-02-13,SKU-003,Yoga Mat,6,22,12.76,132,76.56,55.44,West,Shopify,Returning
2026-02-13,SKU-004,Running Socks,7,28,13.44,196,94.08,101.92,East,Amazon,Returning
2026-02-13,SKU-005,Smart Scale,9,34,18.02,306,162.18,143.82,West,Wholesale,VIP
2026-02-13,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,Online,Shopify,Returning
2026-02-13,SKU-007,Meal Prep Container,17,18,8.64,306,146.88,159.12,East,Shopify,VIP
2026-02-13,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,Online,Shopify,Returning
2026-02-13,SKU-009,Vitamin Organizer,2,30,17.4,60,34.8,25.2,East,Amazon,Returning
2026-02-13,SKU-010,Foam Roller,10,36,17.28,360,172.8,187.2,East,Wholesale,Returning
2026-02-13,SKU-011,Sports Towel,5,14,7.42,70,37.1,32.9,North,Shopify,New
2026-02-13,SKU-012,Electrolyte Pack,11,20,11.6,220,127.6,92.4,South,Shopify,New
2026-02-13,SKU-013,Knee Support,16,26,12.48,416,199.68,216.32,North,Wholesale,Returning
2026-02-13,SKU-014,Gym Gloves,24,32,16.96,768,407.04,360.96,West,Amazon,New
2026-02-13,SKU-015,Jump Rope,3,38,22.04,114,66.12,47.88,Online,Wholesale,Returning
2026-02-13,SKU-016,Massage Ball,9,16,7.68,144,69.12,74.88,South,Shopify,Returning
2026-02-13,SKU-017,Compression Sleeve,13,22,11.66,286,151.58,134.42,Online,Wholesale,VIP
2026-02-13,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,South,Retail,Returning
2026-02-13,SKU-019,Water Filter,7,34,16.32,238,114.24,123.76,Online,Shopify,New
2026-02-14,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,North,Shopify,Returning
2026-02-14,SKU-003,Yoga Mat,4,22,12.76,88,51.04,36.96,North,Amazon,Wholesale
2026-02-14,SKU-004,Running Socks,9,28,13.44,252,120.96,131.04,West,Wholesale,New
2026-02-14,SKU-005,Smart Scale,12,34,18.02,408,216.24,191.76,Online,Retail,Returning
2026-02-14,SKU-006,Resistance Bands,4,12,6.96,48,27.84,20.16,South,Shopify,Returning
2026-02-14,SKU-007,Meal Prep Container,22,18,8.64,396,190.08,205.92,West,Amazon,New
2026-02-14,SKU-008,Trail Mix Pack,7,24,12.72,168,89.04,78.96,West,Wholesale,Returning
2026-02-14,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,Online,Shopify,New
2026-02-14,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,West,Retail,Returning
2026-02-14,SKU-011,Sports Towel,20,14,7.42,280,148.4,131.6,South,Wholesale,Returning
2026-02-14,SKU-012,Electrolyte Pack,10,20,11.6,200,116.0,84.0,Online,Shopify,VIP
2026-02-14,SKU-013,Knee Support,19,26,12.48,494,237.12,256.88,North,Shopify,Returning
2026-02-14,SKU-014,Gym Gloves,31,32,16.96,992,525.76,466.24,North,Wholesale,New
2026-02-14,SKU-015,Jump Rope,10,38,22.04,380,220.4,159.6,South,Shopify,New
2026-02-14,SKU-016,Massage Ball,10,16,7.68,160,76.8,83.2,North,Retail,Returning
2026-02-14,SKU-017,Compression Sleeve,14,22,11.66,308,163.24,144.76,North,Wholesale,New
2026-02-14,SKU-018,Training Cone,7,28,16.24,196,113.68,82.32,South,Amazon,New
2026-02-14,SKU-019,Water Filter,17,34,16.32,578,277.44,300.56,North,Retail,Returning
2026-02-14,SKU-020,Energy Gel,25,40,21.2,1000,530.0,470.0,Online,Shopify,Returning
2026-02-15,SKU-001,Hydration Bottle,8,10,4.8,80,38.4,41.6,South,Shopify,New
2026-02-15,SKU-002,Protein Bar Box,2,16,8.48,32,16.96,15.04,East,Shopify,Returning
2026-02-15,SKU-004,Running Socks,11,28,13.44,308,147.84,160.16,South,Wholesale,Returning
2026-02-15,SKU-005,Smart Scale,12,34,18.02,408,216.24,191.76,West,Shopify,Returning
2026-02-15,SKU-006,Resistance Bands,16,12,6.96,192,111.36,80.64,East,Amazon,New
2026-02-15,SKU-007,Meal Prep Container,20,18,8.64,360,172.8,187.2,North,Shopify,New
2026-02-15,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,North,Retail,Returning
2026-02-15,SKU-009,Vitamin Organizer,10,30,17.4,300,174.0,126.0,Online,Shopify,New
2026-02-15,SKU-010,Foam Roller,10,36,17.28,360,172.8,187.2,South,Wholesale,Returning
2026-02-15,SKU-011,Sports Towel,12,14,7.42,168,89.04,78.96,Online,Shopify,New
2026-02-15,SKU-012,Electrolyte Pack,12,20,11.6,240,139.2,100.8,South,Retail,Returning
2026-02-15,SKU-013,Knee Support,17,26,12.48,442,212.16,229.84,Online,Amazon,Returning
2026-02-15,SKU-014,Gym Gloves,31,32,16.96,992,525.76,466.24,West,Shopify,Returning
2026-02-15,SKU-015,Jump Rope,3,38,22.04,114,66.12,47.88,North,Amazon,Returning
2026-02-15,SKU-016,Massage Ball,11,16,7.68,176,84.48,91.52,North,Shopify,New
2026-02-15,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,Online,Retail,Returning
2026-02-15,SKU-019,Water Filter,13,34,16.32,442,212.16,229.84,South,Amazon,New
2026-02-15,SKU-020,Energy Gel,15,40,21.2,600,318.0,282.0,East,Amazon,Wholesale
2026-02-16,SKU-001,Hydration Bottle,4,10,4.8,40,19.2,20.8,South,Amazon,Returning
2026-02-16,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,West,Retail,Returning
2026-02-16,SKU-003,Yoga Mat,3,22,12.76,66,38.28,27.72,East,Wholesale,Returning
2026-02-16,SKU-004,Running Socks,12,28,13.44,336,161.28,174.72,Online,Wholesale,Returning
2026-02-16,SKU-005,Smart Scale,9,34,18.02,306,162.18,143.82,North,Amazon,Wholesale
2026-02-16,SKU-006,Resistance Bands,12,12,6.96,144,83.52,60.48,North,Retail,Wholesale
2026-02-16,SKU-007,Meal Prep Container,14,18,8.64,252,120.96,131.04,Online,Amazon,Returning
2026-02-16,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,East,Shopify,VIP
2026-02-16,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,East,Amazon,New
2026-02-16,SKU-010,Foam Roller,7,36,17.28,252,120.96,131.04,South,Wholesale,New
2026-02-16,SKU-011,Sports Towel,17,14,7.42,238,126.14,111.86,West,Retail,New
2026-02-16,SKU-012,Electrolyte Pack,12,20,11.6,240,139.2,100.8,North,Amazon,VIP
2026-02-16,SKU-013,Knee Support,10,26,12.48,260,124.8,135.2,West,Shopify,New
2026-02-16,SKU-014,Gym Gloves,19,32,16.96,608,322.24,285.76,East,Wholesale,New
2026-02-16,SKU-015,Jump Rope,2,38,22.04,76,44.08,31.92,East,Retail,New
2026-02-16,SKU-016,Massage Ball,11,16,7.68,176,84.48,91.52,South,Retail,Returning
2026-02-16,SKU-017,Compression Sleeve,8,22,11.66,176,93.28,82.72,South,Retail,New
2026-02-16,SKU-018,Training Cone,8,28,16.24,224,129.92,94.08,North,Amazon,New
2026-02-16,SKU-020,Energy Gel,25,40,21.2,1000,530.0,470.0,South,Wholesale,Returning
2026-02-17,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,East,Wholesale,VIP
2026-02-17,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,East,Retail,VIP
